Latitude,Longitude,name,distance,address,telephone,rating,open_true
43.646275,-79.408026,Banu,261,"777 Queen St W, Toronto ON M6J 1G1",(416) 777-2268,7.1,True
43.638479,-79.417204,Brazen Head Irish Pub,908,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.1,True
43.68112163005123,-79.42925333976746,Pukka,854,"778 St Clair Ave W (at Arlington Ave), Toronto ON M6C 1B6",(416) 342-1906,9.0,True
43.648798,-79.397257,My Roti Place,945,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.646092,-79.408231,Curryish,592,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,True
43.657689,-79.402369,NaanSpot,838,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.645098,-79.414943,Fresh on Crawford,911,"894 Queen St W (at Crawford), Toronto ON M6J 1G3",(416) 599-4442,8.3,True
43.655419,-79.413508,Utopia Cafe & Grill,591,"586A College St (at Clinton St.), Toronto ON M6G 1B3",(416) 534-7751,7.7,True
43.655775,-79.411695,Kalendar,520,"546 College St, Toronto ON M6G 1B1",(416) 923-4138,7.6,True
43.649936,-79.39627,Hotel Ocho,960,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.646275,-79.408026,Banu,579,"777 Queen St W, Toronto ON M6J 1G1",(416) 777-2268,7.1,True
43.674776,-79.408277,Roti Cuisine of India,665,"308 Dupont St (at Walmer Rd.), Toronto ON M5R 1V9",(416) 968-9366,8.5,True
43.669902,-79.39576,The Host Fine Indian Cuisine,569,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.671101,-79.390853,Utsav,957,"69 Yorkville Ave (Yorkville), Toronto ON M5R 1B8",(416) 961-8349,6.9,True
43.665843,-79.406803,Indian Desire,575,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.674374,-79.3968,Adrak Yorkville,666,"138 Ave Rd, Toronto ON M5R 2H6",(416) 413-0777,,True
43.665204,-79.409414,Bombay Roti,776,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.662017,-79.406146,Matha Roti,946,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.666876,-79.403414,Fresh on Bloor,389,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.670065,-79.392746,Hemingway's Restaurant,795,"142 Cumberland St (btw Avenue Rd. & Bay St.), Toronto ON M5R 1A8",(416) 968-2828,7.7,True
43.667895,-79.403296,Madison Avenue Pub,260,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.663179,-79.42181,Banjara Indian Cuisine,665,"796 Bloor St W (at Crawford St), Toronto ON M6G 1L7",(416) 963-9360,8.8,True
43.663179,-79.42181,Madras Masala,646,"796 Bloor St W, Toronto ON M6G 1L7",(647) 342-4359,7.8,True
43.665204,-79.409414,Bombay Roti,541,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.662017,-79.406146,Matha Roti,609,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665843,-79.406803,Indian Desire,751,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.655419,-79.413508,Utopia Cafe & Grill,688,"586A College St (at Clinton St.), Toronto ON M6G 1B3",(416) 534-7751,7.7,True
43.655775,-79.411695,Kalendar,679,"546 College St, Toronto ON M6G 1B1",(416) 923-4138,7.6,True
43.648798,-79.397257,My Roti Place,885,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,725,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,817,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.656669,-79.386262,The Host Fine Indian Cuisine,559,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.657689,-79.402369,NaanSpot,739,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.658245,-79.381557,Joe's Buffet Palace,946,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.648063,-79.395784,Fresh on Spadina,919,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.654588,-79.391728,Sin and Redemption,199,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.649936,-79.39627,Hotel Ocho,726,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.655861,-79.381926,JOEY Eaton Centre,915,"1 Dundas St W, Toronto ON M5G 1Z3",(647) 352-5639,8.0,True
43.650192,-79.388877,Little India Restaurant,909,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,655,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.656669,-79.386262,The Host Fine Indian Cuisine,535,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.657689,-79.402369,NaanSpot,759,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.658245,-79.381557,Joe's Buffet Palace,879,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.654588,-79.391728,Sin and Redemption,384,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.655861,-79.381926,JOEY Eaton Centre,899,"1 Dundas St W, Toronto ON M5G 1Z3",(647) 352-5639,8.0,True
43.649936,-79.39627,Hotel Ocho,946,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.656641,-79.38046,Jack Astor's,1023,"10 Dundas St E (at Yonge St.), Toronto ON M5B 2G9",(416) 263-9800,7.3,True
43.654834,-79.386017,Hemispheres Restaurant & Bistro,650,"108 Chestnut Cres, Toronto ON M5G 1R3",(416) 599-8000,6.9,True
43.648798,-79.397257,My Roti Place,908,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,947,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.661085,-79.38575,Colaba Junction,994,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.657689,-79.402369,NaanSpot,457,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,825,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.662017,-79.406146,Matha Roti,975,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.648063,-79.395784,Fresh on Spadina,976,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.654588,-79.391728,Sin and Redemption,460,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.649936,-79.39627,Hotel Ocho,758,"195 Spadina Ave (at Phoebe St.), Toronto ON M5T 2C5",(416) 593-0885,7.5,True
43.654834,-79.386017,Hemispheres Restaurant & Bistro,885,"108 Chestnut Cres, Toronto ON M5G 1R3",(416) 599-8000,6.9,True
43.600523,-79.545123,Feast of Dilli,955,"378 Browns Line (Burlingame Road), Etobicoke ON M8W 3T7",(647) 348-4567,,True
43.613296,-79.489087,Maurya East Indian Roti,742,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",(647) 748-6001,6.6,True
43.613296,-79.489087,Maurya East Indian Roti,609,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",(647) 748-6001,6.6,True
43.613296,-79.489087,Maurya East Indian Roti,75,"2481 Lake Shore Blvd W (Mimico), Etobicoke ON M8V 1C5",(647) 748-6001,6.6,True
43.66574,-79.481987,Indilicious,582,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,True
43.665633,-79.473505,Leela Indian Food Bar,931,"3108 Dundas St W, Toronto ON M6P 2A1",(416) 769-7777,,True
43.66574,-79.481987,Indilicious,214,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,True
43.66574,-79.481987,Indilicious,421,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,True
43.66574,-79.481987,Indilicious,868,"3358 Dundas St W, Toronto ON M6P 2A4",(416) 769-4270,,True
43.640793,-79.43627,Mother India,114,"1456 Queen St W (at Lansdowne), Toronto ON M6K 1M2",(416) 588-4634,8.0,True
43.640255,-79.437492,Om Restaurant,82,"1439 Queen St W, Toronto ON M6R 1A1",(416) 532-3901,7.7,True
43.641414,-79.433144,My Dosa Place/My Roti Place,355,"1376 Queen St W, Toronto ON M6K 1L7",(416) 538-7684,,True
43.638768,-79.416315,Maurya East Indian Cuisine - Liberty Village,895,"150 E Liberty St, Toronto ON M6K 3R5",(647) 347-7002,,True
43.638479,-79.417204,Brazen Head Irish Pub,901,"165 E. Liberty St (at Lynn Williams St.), Toronto ON M6K 3K4",(416) 535-8787,6.1,True
43.650793,-79.476817,Bukhara Grill,811,"2241A Bloor St W (Runnymede & Bloor), Toronto ON M6S 1N7",(416) 551-5199,7.0,True
43.648858,-79.484827,Durbar Indian Cuisine,843,"2469 Bloor St W (Jane and Bloor), Toronto ON M6S 1P7",(416) 762-4441,,True
43.6506,-79.477908,Queen's Pasta Café,770,"2263 Bloor St W, Toronto ON M6S 1N8",(416) 766-0993,8.1,True
43.649107,-79.484493,Bryden's Inc,861,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",(416) 760-8069,7.9,True
43.646092,-79.408231,Curryish,804,"783 Queen St W, Toronto ON M6J 1G1",(416) 392-7837,,True
43.645098,-79.414943,Fresh on Crawford,837,"894 Queen St W (at Crawford), Toronto ON M6J 1G3",(416) 599-4442,8.3,True
43.655419,-79.413508,Utopia Cafe & Grill,322,"586A College St (at Clinton St.), Toronto ON M6G 1B3",(416) 534-7751,7.7,True
43.654287,-79.423659,The Caledonian,826,"856 College St (btwn Ossington Ave and Concord Ave), Toronto ON M6H 1A2",(647) 547-9827,8.4,True
43.655775,-79.411695,Kalendar,390,"546 College St, Toronto ON M6G 1B1",(416) 923-4138,7.6,True
43.646275,-79.408026,Banu,803,"777 Queen St W, Toronto ON M6J 1G1",(416) 777-2268,7.1,True
43.658606,-79.350195,Good Karma Queen East,512,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,801,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.650371,-79.35852,Pure Spirits Oyster House & Grill,620,"17 Tank House Lane, Toronto ON M5A 3C4",(416) 361-5859,6.6,True
43.658606,-79.350195,Good Karma Queen East,644,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,827,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.650371,-79.35852,Pure Spirits Oyster House & Grill,503,"17 Tank House Lane, Toronto ON M5A 3C4",(416) 361-5859,6.6,True
43.666889,-79.369184,Butter Chicken Factory,851,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,691,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.658606,-79.350195,Good Karma Queen East,964,"689 Queen St E (Broadview Avenue), Toronto ON M4M 1G6",(416) 551-6152,,True
43.657983,-79.371229,King Place,851,"236 Sherbourne St, Toronto ON M5A 2R7",(647) 352-0786,7.2,True
43.648545,-79.372114,Bindia Indian Bistro,626,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.5,True
43.650796,-79.369713,Butter Chicken Roti,470,"201 King St, Toronto ON M9N 1L8",(416) 551-9933,,True
43.655932,-79.36389,Adda Bistro Kitchen & Bar,677,"366 Queen St E, Toronto ON M5A 1T1",(647) 393-3164,,True
43.64903,-79.374715,Chadani Indian Cuisine,856,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.647934,-79.374354,Benares,870,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.650697,-79.370305,Le Petit Dejeuner,517,"191 King St E (at George St), Toronto ON M5A 1J5",(416) 703-1560,8.1,True
43.648393,-79.373445,C'est What,757,"67 Front St E (at Church St), Toronto ON M5E 1B5",(416) 867-9499,8.3,True
43.649787,-79.371236,The Jason George,555,"100 Front St E (at Jarvis St), Toronto ON M5A 1E1",(416) 363-7100,6.9,True
43.650371,-79.35852,Pure Spirits Oyster House & Grill,451,"17 Tank House Lane, Toronto ON M5A 3C4",(416) 361-5859,6.6,True
43.647046,-79.374213,Scotland Yard,847,"56 the Esplanade (btwn Scott St. and Church St.), Toronto ON M5E 1A7",(416) 364-6572,6.7,True
43.666889,-79.369184,Butter Chicken Factory,415,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",(416) 964-7583,8.4,True
43.667943,-79.385626,Kothur Indian Cuisine,946,"649 Yonge St, Toronto ON M4Y 1Z9",(416) 926-0953,7.8,True
43.665169,-79.38439,The Halal Guys Inc,852,"563 Yonge St (at Wellesley St E), Toronto ON M4Y 1Z2",(416) 901-1011,6.0,True
43.664459,-79.380255,Indian Roti House,539,"471 Church St, Toronto ON M4Y 2C5",(647) 987-7684,,True
43.666774,-79.385487,Butter Chicken Roti,910,"646 Yonge St (Irving), Toronto ON M4Y 2A6",(416) 783-7634,,True
43.657256,-79.376052,Hurry Curry,945,"106 Mutual St, Toronto ON M5B 2R7",(416) 777-2879,,True
43.66299,-79.3796,Hair of the Dog,569,"425 Church St (at Wood St.), Toronto ON M4Y 2C3",(416) 964-2708,8.3,True
43.657983,-79.371229,King Place,902,"236 Sherbourne St, Toronto ON M5A 2R7",(647) 352-0786,7.2,True
43.665035,-79.383152,Fox and Fiddle,727,"27 Wellesley St E (at Yonge St.), Toronto ON M4Y 1G7",(416) 944-9369,6.2,True
43.671243,-79.381147,"Fionn MacCool's - Bloor St., Toronto",812,"235 Bloor St E (Ted Rogers Way), Toronto ON M4W 3Y3",(416) 966-3006,5.6,True
43.700552,-79.396672,Khau Gully,34,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,6.1,True
43.701048,-79.396798,My Roti Place,77,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.707981,-79.393364,Banjara Indian Cuisine,865,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.706943,-79.396054,Aafrien,751,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,872,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.708506,-79.398503,The Rose & Crown,888,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.7,True
43.707899,-79.398359,Duke of Kent,817,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.7,True
43.700552,-79.396672,Khau Gully,280,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,6.1,True
43.707981,-79.393364,Banjara Indian Cuisine,653,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.701048,-79.396798,My Roti Place,221,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.706943,-79.396054,Aafrien,501,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.707915,-79.393494,Chowrasta Indian Cuisine,658,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.708506,-79.398503,The Rose & Crown,622,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.7,True
43.707899,-79.398359,Duke of Kent,551,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.7,True
43.686668,-79.393756,Bombay Roti,242,"1404 Yonge St, Toronto ON M4T 1Y5",(647) 345-7684,,True
43.773878,-79.492063,Bamiyan Kabob,914,"4205 Keele St, Toronto ON M3J 3T8",(416) 650-0111,7.8,True
43.773907,-79.502382,York Lanes Mall,493,"4700 Keele St (btwn York Blvd  & Ian MacDonald Blvd), Toronto ON M3J 1P3",(416) 736-5788,5.4,True
43.773878,-79.492063,Bamiyan Kabob,958,"4205 Keele St, Toronto ON M3J 3T8",(416) 650-0111,7.8,True
43.708506,-79.398503,The Rose & Crown,897,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.7,True
43.707899,-79.398359,Duke of Kent,909,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.7,True
43.708014,-79.375863,Indian Street Food Co,460,"1701 Bayview Ave (Eglinton), Toronto ON M4G 3C1",(416) 322-3270,7.6,True
43.703946,-79.374655,Kamasutra Indian Restaurant & Wine Bar,920,"1522 Bayview Ave (Davisville Avenue), Toronto ON M4G 3B4",(416) 489-4899,8.1,True
43.713402,-79.366609,Mt Everest Restaurant,985,"804 Eglinton Ave E (Eglinton and Sutherland), East York ON M4G 2L1",(647) 748-8849,6.4,True
43.731361,-79.404026,My Roti Place,170,"3334 Yonge St, Toronto ON M4N 2M4",(416) 489-7684,,True
43.73211,-79.402225,Burger Grill + Wine Bar,183,"3391 Yonge St, Toronto ON M4N 2M8",,,True
43.661085,-79.38575,Colaba Junction,1000,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.657689,-79.402369,NaanSpot,438,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.662017,-79.406146,Matha Roti,694,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665843,-79.406803,Indian Desire,944,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.666876,-79.403414,Fresh on Bloor,842,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.654588,-79.391728,Sin and Redemption,804,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.667895,-79.403296,Madison Avenue Pub,958,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.669168,-79.397373,Duke of York,991,"39 Prince Arthur Ave (at Bedford Rd.), Toronto ON M5R 1B2",(416) 964-2441,6.9,True
43.705707,-79.312874,Jawny Bakers,863,"804 O'Connor Dr (St Clair E), Toronto ON M4B 2S9",(416) 285-1165,8.2,True
43.690278,-79.29313,Hakka Chopsticks,801,"2940 Danforth Ave, Toronto ON M4C 1M5",(647) 352-4888,,True
43.648798,-79.397257,My Roti Place,508,"406 Queen St W (Cameron), Toronto ON M5V 2A6",(416) 366-5554,7.8,True
43.650192,-79.388877,Little India Restaurant,186,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,571,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,422,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.646317,-79.390457,309 Dhaba Indian Excellence,415,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.648851,-79.383381,Butter Chicken Roti,652,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,834,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.648063,-79.395784,Fresh on Spadina,441,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",(416) 599-4442,8.2,True
43.645579,-79.393658,Bar Hop,530,"391 King St W (at Charlotte St), Toronto ON M5V 1K1",(647) 352-7476,8.7,True
43.645715,-79.391016,Victor Restaurant & Bar,493,"30 Mercer St (at John St), Toronto ON M5V 1H3",(416) 883-3431,7.8,True
43.672665,-79.321041,Udupi Palace,606,"1460 Gerrard St E (Coxwell Ave), Toronto ON M4L 2A3",(416) 405-8189,8.6,True
43.672278,-79.322523,Motimahal Restaurant Ltd,701,"1422 Gerrard St E (Coxwell), Toronto ON M4L 1Z6",(416) 461-3111,7.6,True
43.671871,-79.324283,Bombay Chowpatty,817,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 405-8080,7.3,True
43.672004,-79.322433,Regency Restaurant Inc,702,"1423 Gerrard St E (Hiawatha St), Toronto ON M4L 1Z7",(416) 778-7366,6.2,True
43.672148,-79.321988,Famous Indian Cuisine,654,"1437 Gerrard St E (at Ashdale Ave), Toronto ON M4L 1Z7",(416) 406-4511,,True
43.672141,-79.322081,Indian Rasoi,759,"1437 Gerrard St E, Toronto ON M4L 1Z7",(647) 706-1994,,True
43.671747,-79.323655,Baldev Paan & Cold Drink House,792,"1399 Gerrard St E, Toronto ON M4L 1Z5",(416) 463-7226,,True
43.671864,-79.324375,Leela Indian Food Bar,816,"1386 Gerrard St E, Toronto ON M4L 1Z2",(416) 461-8088,,True
43.684656,-79.318256,Cumin Fine Indian Kitchen,905,"1820 Danforth Ave, Toronto ON M4C 1H8",(647) 748-5522,,True
43.672069,-79.322303,India Paan,683,"1427 Gerrard St E (Ashdale Ave), Toronto ON M4L 1Z7",(416) 461-8914,,True
43.650192,-79.388877,Little India Restaurant,433,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,860,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.648545,-79.372114,Bindia Indian Bistro,980,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.5,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,678,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
43.648851,-79.383381,Butter Chicken Roti,201,"130 King St W (York St), Toronto ON M5X 2A2",(416) 972-0505,,True
43.646317,-79.390457,309 Dhaba Indian Excellence,728,"309 King St W, Toronto ON M5V 1J5",(416) 740-6622,5.8,True
43.656669,-79.386262,The Host Fine Indian Cuisine,694,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.64903,-79.374715,Chadani Indian Cuisine,730,"51 Colborne St, Toronto ON M5E 1E3",(647) 748-4090,,True
43.647934,-79.374354,Benares,779,"49 Front St E, Toronto ON M5E 1B3",(416) 955-9000,,True
43.658245,-79.381557,Joe's Buffet Palace,824,"361 Yonge St (Elm Street), Toronto ON M5B 1S1",(416) 850-3179,5.5,True
43.713402,-79.366609,Mt Everest Restaurant,852,"804 Eglinton Ave E (Eglinton and Sutherland), East York ON M4G 2L1",(647) 748-8849,6.4,True
43.707899,-79.398359,Duke of Kent,978,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.7,True
43.707981,-79.393364,Banjara Indian Cuisine,65,"164 Eglinton Ave E (at Redpath Ave), Toronto ON M4P 1G4",(416) 486-6644,6.4,True
43.707915,-79.393494,Chowrasta Indian Cuisine,75,"164 Eglinton Ave E, Toronto ON M4P 1G4",(416) 486-6644,,True
43.706943,-79.396054,Aafrien,307,"55 Eglinton Ave E, Toronto ON M4P 1G8",(416) 482-3434,,True
43.700552,-79.396672,Khau Gully,889,"1991 Yonge St, Toronto ON M4S 1Z8",(647) 347-9993,6.1,True
43.701048,-79.396798,My Roti Place,821,"3 Glebe Rd E, Toronto ON M4S 1N7",(416) 322-9559,,True
43.708506,-79.398503,The Rose & Crown,503,"2335 Yonge St (btwn Broadway Ave. & Roehampton Ave.), Toronto ON M4P 2C8",(416) 487-7673,6.7,True
43.707899,-79.398359,Duke of Kent,476,"2315 Yonge St (at Roehampton Ave.), Toronto ON M4P 2C6",(416) 485-9507,6.7,True
43.669902,-79.39576,The Host Fine Indian Cuisine,898,"14 Prince Arthur Ave (btwn Queen's Pk & St. George), Toronto ON M5R 1A9",(416) 962-4678,7.0,True
43.662017,-79.406146,Matha Roti,369,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.665843,-79.406803,Indian Desire,520,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.657689,-79.402369,NaanSpot,582,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.665204,-79.409414,Bombay Roti,673,"529 Bloor St W, Toronto ON M5S 1Y5",(647) 352-7684,,True
43.666876,-79.403414,Fresh on Bloor,445,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.667895,-79.403296,Madison Avenue Pub,573,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.669168,-79.397373,Duke of York,777,"39 Prince Arthur Ave (at Bedford Rd.), Toronto ON M5R 1B2",(416) 964-2441,6.9,True
43.661085,-79.38575,Colaba Junction,925,"801 Bay St, Toronto ON M5S 1Y9",(416) 646-8800,6.4,True
43.657689,-79.402369,NaanSpot,499,"310 College St, Toronto ON M5T 1S3",(647) 343-6226,,True
43.662017,-79.406146,Matha Roti,766,"141 Harbord St, Toronto ON M5S 1H1",(416) 966-6955,,True
43.656669,-79.386262,The Host Fine Indian Cuisine,953,"87 Elm St, Toronto ON M5G 0A8",(416) 962-4678,,True
43.665843,-79.406803,Indian Desire,1000,"469 Bloor St W, Toronto ON M5S 1X9",(416) 519-0604,,True
43.666876,-79.403414,Fresh on Bloor,882,"326 Bloor St W, Toronto ON M5S 1W5",(416) 599-4442,8.7,True
43.654588,-79.391728,Sin and Redemption,760,"136 McCaul St (at Dundas St.), Toronto ON M5T 1W2",(416) 640-9197,7.8,True
43.667895,-79.403296,Madison Avenue Pub,992,"14 Madison Ave (at Bloor St. W), Toronto ON M5R 2S1",(416) 927-1722,7.1,True
43.669168,-79.397373,Duke of York,988,"39 Prince Arthur Ave (at Bedford Rd.), Toronto ON M5R 1B2",(416) 964-2441,6.9,True
43.746255,-79.209898,Phoenix Pan Asian Cuisine,850,"3730 Kingston Rd, Toronto ON M1J 3H3",(416) 849-8976,,True
43.673611,-79.283635,Ali's Tandoori Curry House,982,"2459 1/2 Queen St E (Waterworks), Toronto ON M4E 1H7",(416) 694-3056,,True
43.672744,-79.287895,Outrigger Tap & Table,874,"2232 Queen St E, Toronto ON",(647) 748-2232,6.3,True
43.692269,-79.282589,Dhaka Biryani House,494,"3315 Danforth Ave, Scarborough ON M1L 1B8",(416) 871-3021,,True
43.690278,-79.29313,Hakka Chopsticks,375,"2940 Danforth Ave, Toronto ON M4C 1M5",(647) 352-4888,,True
43.648545,-79.372114,Bindia Indian Bistro,763,"16 Market St, Toronto ON M5E 1M6",(416) 863-0000,7.5,True
43.639268,-79.385502,Indian Roti House,832,"256 Queens Quay W (btwn Rees St & Lower Simcoe S), Toronto ON M5J 1B5",(416) 260-6666,7.5,True
43.644736,-79.390579,Aanch - Modernistic Indian Cuisine,835,"259 Wellington St W, Toronto ON M5V 3P9",(416) 599-0513,7.4,True
43.650192,-79.388877,Little India Restaurant,867,"255 Queen St W (Queen and University), Toronto ON M5V 1Z4",(416) 205-9836,7.3,True
43.646475,-79.389828,Aroma Fine Indian Cuisine,750,"287 King St W (at John St.), Toronto ON M5V 1J5",(416) 971-7242,6.9,True
